,season,round,raceName,date,time,circuitId,circuit,location,country,long,lat
406,2017,15,Malaysian Grand Prix,2017-10-01,07:00:00Z,sepang,Sepang International Circuit,Kuala Lumpur,Malaysia,101.738,2.76083
407,2017,16,Japanese Grand Prix,2017-10-08,05:00:00Z,suzuka,Suzuka Circuit,Suzuka,Japan,136.541,34.8431
408,2017,17,United States Grand Prix,2017-10-22,19:00:00Z,americas,Circuit of the Americas,Austin,USA,-97.6411,30.1328
409,2017,18,Mexican Grand Prix,2017-10-29,19:00:00Z,rodriguez,Autódromo Hermanos Rodríguez,Mexico City,Mexico,-99.0907,19.4042
410,2017,19,Brazilian Grand Prix,2017-11-12,16:00:00Z,interlagos,Autódromo José Carlos Pace,São Paulo,Brazil,-46.6997,-23.7036
411,2017,20,Abu Dhabi Grand Prix,2017-11-26,13:00:00Z,yas_marina,Yas Marina Circuit,Abu Dhabi,UAE,54.6031,24.4672
412,2018,1,Australian Grand Prix,2018-03-25,05:10:00Z,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,144.968,-37.8497
413,2018,2,Bahrain Grand Prix,2018-04-08,15:10:00Z,bahrain,Bahrain International Circuit,Sakhir,Bahrain,50.5106,26.0325
414,2018,3,Chinese Grand Prix,2018-04-15,06:10:00Z,shanghai,Shanghai International Circuit,Shanghai,China,121.22,31.3389
415,2018,4,Azerbaijan Grand Prix,2018-04-29,12:10:00Z,baku,Baku City Circuit,Baku,Azerbaijan,49.8533,40.3725
416,2018,5,Spanish Grand Prix,2018-05-13,13:10:00Z,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,2.26111,41.57
417,2018,6,Monaco Grand Prix,2018-05-27,13:10:00Z,monaco,Circuit de Monaco,Monte-Carlo,Monaco,7.42056,43.7347
418,2018,7,Canadian Grand Prix,2018-06-10,18:10:00Z,villeneuve,Circuit Gilles Villeneuve,Montreal,Canada,-73.5228,45.5
419,2018,8,French Grand Prix,2018-06-24,14:10:00Z,ricard,Circuit Paul Ricard,Le Castellet,France,5.79167,43.2506
420,2018,9,Austrian Grand Prix,2018-07-01,13:10:00Z,red_bull_ring,Red Bull Ring,Spielberg,Austria,14.7647,47.2197
421,2018,10,British Grand Prix,2018-07-08,13:10:00Z,silverstone,Silverstone Circuit,Silverstone,UK,-1.01694,52.0786
422,2018,11,German Grand Prix,2018-07-22,13:10:00Z,hockenheimring,Hockenheimring,Hockenheim,Germany,8.56583,49.3278
423,2018,12,Hungarian Grand Prix,2018-07-29,13:10:00Z,hungaroring,Hungaroring,Budapest,Hungary,19.2486,47.5789
424,2018,13,Belgian Grand Prix,2018-08-26,13:10:00Z,spa,Circuit de Spa-Francorchamps,Spa,Belgium,5.97139,50.4372
425,2018,14,Italian Grand Prix,2018-09-02,13:10:00Z,monza,Autodromo Nazionale di Monza,Monza,Italy,9.28111,45.6156
426,2018,15,Singapore Grand Prix,2018-09-16,12:10:00Z,marina_bay,Marina Bay Street Circuit,Marina Bay,Singapore,103.864,1.2914
427,2018,16,Russian Grand Prix,2018-09-30,11:10:00Z,sochi,Sochi Autodrom,Sochi,Russia,39.9578,43.4057
428,2018,17,Japanese Grand Prix,2018-10-07,05:10:00Z,suzuka,Suzuka Circuit,Suzuka,Japan,136.541,34.8431
429,2018,18,United States Grand Prix,2018-10-21,18:10:00Z,americas,Circuit of the Americas,Austin,USA,-97.6411,30.1328
430,2018,19,Mexican Grand Prix,2018-10-28,19:10:00Z,rodriguez,Autódromo Hermanos Rodríguez,Mexico City,Mexico,-99.0907,19.4042
431,2018,20,Brazilian Grand Prix,2018-11-11,17:10:00Z,interlagos,Autódromo José Carlos Pace,São Paulo,Brazil,-46.6997,-23.7036
432,2018,21,Abu Dhabi Grand Prix,2018-11-25,13:10:00Z,yas_marina,Yas Marina Circuit,Abu Dhabi,UAE,54.6031,24.4672
433,2019,1,Australian Grand Prix,2019-03-17,05:10:00Z,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,144.968,-37.8497
434,2019,2,Bahrain Grand Prix,2019-03-31,15:10:00Z,bahrain,Bahrain International Circuit,Sakhir,Bahrain,50.5106,26.0325
435,2019,3,Chinese Grand Prix,2019-04-14,06:10:00Z,shanghai,Shanghai International Circuit,Shanghai,China,121.22,31.3389
436,2019,4,Azerbaijan Grand Prix,2019-04-28,12:10:00Z,baku,Baku City Circuit,Baku,Azerbaijan,49.8533,40.3725
437,2019,5,Spanish Grand Prix,2019-05-12,13:10:00Z,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,2.26111,41.57
438,2019,6,Monaco Grand Prix,2019-05-26,13:10:00Z,monaco,Circuit de Monaco,Monte-Carlo,Monaco,7.42056,43.7347
439,2019,7,Canadian Grand Prix,2019-06-09,18:10:00Z,villeneuve,Circuit Gilles Villeneuve,Montreal,Canada,-73.5228,45.5
440,2019,8,French Grand Prix,2019-06-23,13:10:00Z,ricard,Circuit Paul Ricard,Le Castellet,France,5.79167,43.2506
441,2019,9,Austrian Grand Prix,2019-06-30,13:10:00Z,red_bull_ring,Red Bull Ring,Spielberg,Austria,14.7647,47.2197
442,2019,10,British Grand Prix,2019-07-14,13:10:00Z,silverstone,Silverstone Circuit,Silverstone,UK,-1.01694,52.0786
443,2019,11,German Grand Prix,2019-07-28,13:10:00Z,hockenheimring,Hockenheimring,Hockenheim,Germany,8.56583,49.3278
444,2019,12,Hungarian Grand Prix,2019-08-04,13:10:00Z,hungaroring,Hungaroring,Budapest,Hungary,19.2486,47.5789
445,2019,13,Belgian Grand Prix,2019-09-01,13:10:00Z,spa,Circuit de Spa-Francorchamps,Spa,Belgium,5.97139,50.4372
446,2019,14,Italian Grand Prix,2019-09-08,13:10:00Z,monza,Autodromo Nazionale di Monza,Monza,Italy,9.28111,45.6156
447,2019,15,Singapore Grand Prix,2019-09-22,12:10:00Z,marina_bay,Marina Bay Street Circuit,Marina Bay,Singapore,103.864,1.2914
448,2019,16,Russian Grand Prix,2019-09-29,11:10:00Z,sochi,Sochi Autodrom,Sochi,Russia,39.9578,43.4057
449,2019,17,Japanese Grand Prix,2019-10-13,05:10:00Z,suzuka,Suzuka Circuit,Suzuka,Japan,136.541,34.8431
450,2019,18,Mexican Grand Prix,2019-10-27,19:10:00Z,rodriguez,Autódromo Hermanos Rodríguez,Mexico City,Mexico,-99.0907,19.4042
451,2019,19,United States Grand Prix,2019-11-03,19:10:00Z,americas,Circuit of the Americas,Austin,USA,-97.6411,30.1328
452,2019,20,Brazilian Grand Prix,2019-11-17,17:10:00Z,interlagos,Autódromo José Carlos Pace,São Paulo,Brazil,-46.6997,-23.7036
453,2019,21,Abu Dhabi Grand Prix,2019-12-01,13:10:00Z,yas_marina,Yas Marina Circuit,Abu Dhabi,UAE,54.6031,24.4672
454,2020,1,Austrian Grand Prix,2020-07-05,13:10:00Z,red_bull_ring,Red Bull Ring,Spielberg,Austria,14.7647,47.2197
455,2020,2,Styrian Grand Prix,2020-07-12,13:10:00Z,red_bull_ring,Red Bull Ring,Spielberg,Austria,14.7647,47.2197
456,2020,3,Hungarian Grand Prix,2020-07-19,13:10:00Z,hungaroring,Hungaroring,Budapest,Hungary,19.2486,47.5789
457,2020,4,British Grand Prix,2020-08-02,13:10:00Z,silverstone,Silverstone Circuit,Silverstone,UK,-1.01694,52.0786
458,2020,5,70th Anniversary Grand Prix,2020-08-09,13:10:00Z,silverstone,Silverstone Circuit,Silverstone,UK,-1.01694,52.0786
459,2020,6,Spanish Grand Prix,2020-08-16,13:10:00Z,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,2.26111,41.57
460,2020,7,Belgian Grand Prix,2020-08-30,13:10:00Z,spa,Circuit de Spa-Francorchamps,Spa,Belgium,5.97139,50.4372
461,2020,8,Italian Grand Prix,2020-09-06,13:10:00Z,monza,Autodromo Nazionale di Monza,Monza,Italy,9.28111,45.6156
462,2020,9,Tuscan Grand Prix,2020-09-13,13:10:00Z,mugello,Autodromo Internazionale del Mugello,Mugello,Italy,11.3719,43.9975
463,2020,10,Russian Grand Prix,2020-09-27,11:10:00Z,sochi,Sochi Autodrom,Sochi,Russia,39.9578,43.4057
464,2020,11,Eifel Grand Prix,2020-10-11,13:10:00Z,nurburgring,Nürburgring,Nürburg,Germany,6.9475,50.3356
465,2020,12,Portuguese Grand Prix,2020-10-25,12:10:00Z,portimao,Autódromo Internacional do Algarve,Portimão,Portugal,-8.6267,37.227
466,2020,13,Emilia Romagna Grand Prix,2020-11-01,12:10:00Z,imola,Autodromo Enzo e Dino Ferrari,Imola,Italy,11.7167,44.3439
467,2020,14,Turkish Grand Prix,2020-11-15,10:10:00Z,istanbul,Istanbul Park,Istanbul,Turkey,29.405,40.9517
468,2020,15,Bahrain Grand Prix,2020-11-29,14:10:00Z,bahrain,Bahrain International Circuit,Sakhir,Bahrain,50.5106,26.0325
469,2020,16,Sakhir Grand Prix,2020-12-06,17:10:00Z,bahrain,Bahrain International Circuit,Sakhir,Bahrain,50.5106,26.0325
470,2020,17,Abu Dhabi Grand Prix,2020-12-13,13:10:00Z,yas_marina,Yas Marina Circuit,Abu Dhabi,UAE,54.6031,24.4672
471,2021,1,Bahrain Grand Prix,2021-03-28,15:00:00Z,bahrain,Bahrain International Circuit,Sakhir,Bahrain,50.5106,26.0325
472,2021,2,Emilia Romagna Grand Prix,2021-04-18,13:00:00Z,imola,Autodromo Enzo e Dino Ferrari,Imola,Italy,11.7167,44.3439
473,2021,3,Portuguese Grand Prix,2021-05-02,14:00:00Z,portimao,Autódromo Internacional do Algarve,Portimão,Portugal,-8.6267,37.227
474,2021,4,Spanish Grand Prix,2021-05-09,13:00:00Z,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,2.26111,41.57
475,2021,5,Monaco Grand Prix,2021-05-23,13:00:00Z,monaco,Circuit de Monaco,Monte-Carlo,Monaco,7.42056,43.7347
476,2021,6,Azerbaijan Grand Prix,2021-06-06,12:00:00Z,baku,Baku City Circuit,Baku,Azerbaijan,49.8533,40.3725
477,2021,7,French Grand Prix,2021-06-20,13:00:00Z,ricard,Circuit Paul Ricard,Le Castellet,France,5.79167,43.2506
478,2021,8,Styrian Grand Prix,2021-06-27,13:00:00Z,red_bull_ring,Red Bull Ring,Spielberg,Austria,14.7647,47.2197
479,2021,9,Austrian Grand Prix,2021-07-04,13:00:00Z,red_bull_ring,Red Bull Ring,Spielberg,Austria,14.7647,47.2197
480,2021,10,British Grand Prix,2021-07-18,14:00:00Z,silverstone,Silverstone Circuit,Silverstone,UK,-1.01694,52.0786
481,2021,11,Hungarian Grand Prix,2021-08-01,13:00:00Z,hungaroring,Hungaroring,Budapest,Hungary,19.2486,47.5789
482,2021,12,Belgian Grand Prix,2021-08-29,13:00:00Z,spa,Circuit de Spa-Francorchamps,Spa,Belgium,5.97139,50.4372
483,2021,13,Dutch Grand Prix,2021-09-05,13:00:00Z,zandvoort,Circuit Park Zandvoort,Zandvoort,Netherlands,4.54092,52.3888
484,2021,14,Italian Grand Prix,2021-09-12,13:00:00Z,monza,Autodromo Nazionale di Monza,Monza,Italy,9.28111,45.6156
485,2021,15,Russian Grand Prix,2021-09-26,12:00:00Z,sochi,Sochi Autodrom,Sochi,Russia,39.9578,43.4057
486,2021,16,Turkish Grand Prix,2021-10-10,12:00:00Z,istanbul,Istanbul Park,Istanbul,Turkey,29.405,40.9517
487,2021,17,United States Grand Prix,2021-10-24,19:00:00Z,americas,Circuit of the Americas,Austin,USA,-97.6411,30.1328
488,2021,18,Mexico City Grand Prix,2021-11-07,19:00:00Z,rodriguez,Autódromo Hermanos Rodríguez,Mexico City,Mexico,-99.0907,19.4042
489,2021,19,São Paulo Grand Prix,2021-11-14,17:00:00Z,interlagos,Autódromo José Carlos Pace,São Paulo,Brazil,-46.6997,-23.7036
490,2021,20,Qatar Grand Prix,2021-11-21,14:00:00Z,losail,Losail International Circuit,Al Daayen,Qatar,51.4542,25.49
491,2021,21,Saudi Arabian Grand Prix,2021-12-05,17:30:00Z,jeddah,Jeddah Corniche Circuit,Jeddah,Saudi Arabia,39.1044,21.6319
492,2021,22,Abu Dhabi Grand Prix,2021-12-12,13:00:00Z,yas_marina,Yas Marina Circuit,Abu Dhabi,UAE,54.6031,24.4672
493,2022,1,Bahrain Grand Prix,2022-03-20,15:00:00Z,bahrain,Bahrain International Circuit,Sakhir,Bahrain,50.5106,26.0325
494,2022,2,Saudi Arabian Grand Prix,2022-03-27,17:00:00Z,jeddah,Jeddah Corniche Circuit,Jeddah,Saudi Arabia,39.1044,21.6319
495,2022,3,Australian Grand Prix,2022-04-10,05:00:00Z,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,144.968,-37.8497
496,2022,4,Emilia Romagna Grand Prix,2022-04-24,13:00:00Z,imola,Autodromo Enzo e Dino Ferrari,Imola,Italy,11.7167,44.3439
497,2022,5,Miami Grand Prix,2022-05-08,19:30:00Z,miami,Miami International Autodrome,Miami,USA,-80.2389,25.9581
498,2022,6,Spanish Grand Prix,2022-05-22,13:00:00Z,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,2.26111,41.57
499,2022,7,Monaco Grand Prix,2022-05-29,13:00:00Z,monaco,Circuit de Monaco,Monte-Carlo,Monaco,7.42056,43.7347
500,2022,8,Azerbaijan Grand Prix,2022-06-12,11:00:00Z,baku,Baku City Circuit,Baku,Azerbaijan,49.8533,40.3725
501,2022,9,Canadian Grand Prix,2022-06-19,18:00:00Z,villeneuve,Circuit Gilles Villeneuve,Montreal,Canada,-73.5228,45.5
502,2022,10,British Grand Prix,2022-07-03,14:00:00Z,silverstone,Silverstone Circuit,Silverstone,UK,-1.01694,52.0786
503,2022,11,Austrian Grand Prix,2022-07-10,13:00:00Z,red_bull_ring,Red Bull Ring,Spielberg,Austria,14.7647,47.2197
504,2022,12,French Grand Prix,2022-07-24,13:00:00Z,ricard,Circuit Paul Ricard,Le Castellet,France,5.79167,43.2506
505,2022,13,Hungarian Grand Prix,2022-07-31,13:00:00Z,hungaroring,Hungaroring,Budapest,Hungary,19.2486,47.5789
506,2022,14,Belgian Grand Prix,2022-08-28,13:00:00Z,spa,Circuit de Spa-Francorchamps,Spa,Belgium,5.97139,50.4372
507,2022,15,Dutch Grand Prix,2022-09-04,13:00:00Z,zandvoort,Circuit Park Zandvoort,Zandvoort,Netherlands,4.54092,52.3888
508,2022,16,Italian Grand Prix,2022-09-11,13:00:00Z,monza,Autodromo Nazionale di Monza,Monza,Italy,9.28111,45.6156
509,2022,17,Singapore Grand Prix,2022-10-02,12:00:00Z,marina_bay,Marina Bay Street Circuit,Marina Bay,Singapore,103.864,1.2914
510,2022,18,Japanese Grand Prix,2022-10-09,05:00:00Z,suzuka,Suzuka Circuit,Suzuka,Japan,136.541,34.8431
511,2022,19,United States Grand Prix,2022-10-23,19:00:00Z,americas,Circuit of the Americas,Austin,USA,-97.6411,30.1328
512,2022,20,Mexico City Grand Prix,2022-10-30,20:00:00Z,rodriguez,Autódromo Hermanos Rodríguez,Mexico City,Mexico,-99.0907,19.4042
513,2022,21,São Paulo Grand Prix,2022-11-13,18:00:00Z,interlagos,Autódromo José Carlos Pace,São Paulo,Brazil,-46.6997,-23.7036
514,2022,22,Abu Dhabi Grand Prix,2022-11-20,13:00:00Z,yas_marina,Yas Marina Circuit,Abu Dhabi,UAE,54.6031,24.4672
515,2023,1,Bahrain Grand Prix,2023-03-05,15:00:00Z,bahrain,Bahrain International Circuit,Sakhir,Bahrain,50.5106,26.0325
516,2023,2,Saudi Arabian Grand Prix,2023-03-19,17:00:00Z,jeddah,Jeddah Corniche Circuit,Jeddah,Saudi Arabia,39.1044,21.6319
517,2023,3,Australian Grand Prix,2023-04-02,05:00:00Z,albert_park,Albert Park Grand Prix Circuit,Melbourne,Australia,144.968,-37.8497
518,2023,4,Azerbaijan Grand Prix,2023-04-30,11:00:00Z,baku,Baku City Circuit,Baku,Azerbaijan,49.8533,40.3725
519,2023,5,Miami Grand Prix,2023-05-07,19:30:00Z,miami,Miami International Autodrome,Miami,USA,-80.2389,25.9581
520,2023,6,Monaco Grand Prix,2023-05-28,13:00:00Z,monaco,Circuit de Monaco,Monte-Carlo,Monaco,7.42056,43.7347
521,2023,7,Spanish Grand Prix,2023-06-04,13:00:00Z,catalunya,Circuit de Barcelona-Catalunya,Montmeló,Spain,2.26111,41.57
522,2023,8,Canadian Grand Prix,2023-06-18,18:00:00Z,villeneuve,Circuit Gilles Villeneuve,Montreal,Canada,-73.5228,45.5
523,2023,9,Austrian Grand Prix,2023-07-02,13:00:00Z,red_bull_ring,Red Bull Ring,Spielberg,Austria,14.7647,47.2197
524,2023,10,British Grand Prix,2023-07-09,14:00:00Z,silverstone,Silverstone Circuit,Silverstone,UK,-1.01694,52.0786
525,2023,11,Hungarian Grand Prix,2023-07-23,13:00:00Z,hungaroring,Hungaroring,Budapest,Hungary,19.2486,47.5789
526,2023,12,Belgian Grand Prix,2023-07-30,13:00:00Z,spa,Circuit de Spa-Francorchamps,Spa,Belgium,5.97139,50.4372
527,2023,13,Dutch Grand Prix,2023-08-27,13:00:00Z,zandvoort,Circuit Park Zandvoort,Zandvoort,Netherlands,4.54092,52.3888
528,2023,14,Italian Grand Prix,2023-09-03,13:00:00Z,monza,Autodromo Nazionale di Monza,Monza,Italy,9.28111,45.6156
529,2023,15,Singapore Grand Prix,2023-09-17,12:00:00Z,marina_bay,Marina Bay Street Circuit,Marina Bay,Singapore,103.864,1.2914
530,2023,16,Japanese Grand Prix,2023-09-24,05:00:00Z,suzuka,Suzuka Circuit,Suzuka,Japan,136.541,34.8431
531,2023,17,Qatar Grand Prix,2023-10-08,17:00:00Z,losail,Losail International Circuit,Al Daayen,Qatar,51.4542,25.49
532,2023,18,United States Grand Prix,2023-10-22,19:00:00Z,americas,Circuit of the Americas,Austin,USA,-97.6411,30.1328
533,2023,19,Mexico City Grand Prix,2023-10-29,20:00:00Z,rodriguez,Autódromo Hermanos Rodríguez,Mexico City,Mexico,-99.0907,19.4042
534,2023,20,São Paulo Grand Prix,2023-11-05,17:00:00Z,interlagos,Autódromo José Carlos Pace,São Paulo,Brazil,-46.6997,-23.7036
535,2023,21,Las Vegas Grand Prix,2023-11-19,06:00:00Z,vegas,Las Vegas Strip Street Circuit,Las Vegas,United States,-115.173,36.1147
536,2023,22,Abu Dhabi Grand Prix,2023-11-26,13:00:00Z,yas_marina,Yas Marina Circuit,Abu Dhabi,UAE,54.6031,24.4672
